Date,SPY
2002-05-23,71.3948
2002-05-24,70.4805
2002-05-28,70.0979
2002-05-29,69.5791
2002-05-30,69.3846
2002-05-31,69.5273
2002-06-03,67.6792
2002-06-04,67.8478
2002-06-05,68.4833
2002-06-06,67.0891
2002-06-07,67.0113
2002-06-10,67.2706
2002-06-11,66.1164
2002-06-12,66.5184
2002-06-13,65.8505
2002-06-14,65.7533
2002-06-17,67.5171
2002-06-18,68.0682
2002-06-19,66.4795
2002-06-20,65.6301
2002-06-21,64.6039
2002-06-24,64.9422
2002-06-25,63.4846
2002-06-26,63.5887
2002-06-27,64.7015
2002-06-28,64.3956
2002-07-01,63.1397
2002-07-02,61.7992
2002-07-03,62.1506
2002-07-05,64.6234
2002-07-08,63.8165
2002-07-09,62.2092
2002-07-10,59.9447
2002-07-11,60.4327
2002-07-12,59.769
2002-07-15,60.0878
2002-07-16,58.9296
2002-07-17,59.0467
2002-07-18,57.1336
2002-07-19,55.1228
2002-07-22,53.4895
2002-07-23,52.0254
2002-07-24,55.1293
2002-07-25,54.6608
2002-07-26,55.702
2002-07-29,58.4155
2002-07-30,59.1768
2002-07-31,59.32
2002-08-01,57.7713
2002-08-02,56.4763
2002-08-05,54.5111
2002-08-06,56.3462
2002-08-07,57.3288
2002-08-08,59.1833
2002-08-09,59.4046
2002-08-12,58.9686
2002-08-13,57.8949
2002-08-14,60.0098
2002-08-15,60.8427
2002-08-16,60.6605
2002-08-19,62.0791
2002-08-20,61.4218
2002-08-21,62.3068
2002-08-22,62.912
2002-08-23,61.5585
2002-08-26,61.988
2002-08-27,61.2722
2002-08-28,59.9317
2002-08-29,59.9577
2002-08-30,59.7234
2002-09-03,57.4459
2002-09-04,58.2658
2002-09-05,57.7713
2002-09-06,58.5651
2002-09-09,58.9946
2002-09-10,59.6714
2002-09-11,59.3005
2002-09-12,58.2072
2002-09-13,58.3504
2002-09-16,58.4936
2002-09-17,57.1531
2002-09-18,56.5804
2002-09-19,55.1163
2002-09-20,55.1346
2002-09-23,54.6836
2002-09-24,53.8012
2002-09-25,55.1346
2002-09-26,56.0366
2002-09-27,54.0888
2002-09-30,53.4613
2002-10-01,56.0301
2002-10-02,54.3502
2002-10-03,53.8012
2002-10-04,52.8142
2002-10-07,51.7226
2002-10-08,52.5331
2002-10-09,51.0494
2002-10-10,52.7031
2002-10-11,55.0104
2002-10-14,55.3176
2002-10-15,57.978
2002-10-16,56.5726
2002-10-17,57.6969
2002-10-18,57.9387
2002-10-21,58.9388
2002-10-22,58.5139
2002-10-23,58.9584
2002-10-24,57.7557
2002-10-25,58.9584
2002-10-28,58.5728
2002-10-29,57.893
2002-10-30,58.4551
2002-10-31,57.8603
2002-11-01,59.0042
2002-11-04,59.5663
2002-11-05,60.0369
2002-11-06,60.8148
2002-11-07,59.3245
2002-11-08,58.5989
2002-11-11,57.6903
2002-11-12,58.1479
2002-11-13,58.2067
2002-11-14,59.3048
2002-11-15,59.7428
2002-11-18,59.1414
2002-11-19,59.063
2002-11-20,60.3768
2002-11-21,61.5011
2002-11-22,61.0631
2002-11-25,61.1024
2002-11-26,59.9389
2002-11-27,61.6253
2002-11-29,61.4292
2002-12-02,61.5272
2002-12-03,60.7036
2002-12-04,60.4291
2002-12-05,59.7624
2002-12-06,60.1546
2002-12-09,58.5009
2002-12-10,59.2852
2002-12-11,59.3375
2002-12-12,59.331
2002-12-13,58.3963
2002-12-16,59.9062
2002-12-17,59.3833
2002-12-18,58.697
2002-12-19,58.2786
2002-12-20,59.1102
2002-12-23,59.1299
2002-12-24,58.6931
2002-12-26,58.7161
2002-12-27,57.3958
2002-12-30,57.8753
2002-12-31,57.9541
2003-01-02,59.8196
2003-01-03,60.0035
2003-01-06,61.0611
2003-01-07,60.91
2003-01-08,60.0298
2003-01-09,60.9625
2003-01-10,61.1267
2003-01-13,61.107
2003-01-14,61.3041
2003-01-15,60.6932
2003-01-16,60.4436
2003-01-17,59.5503
2003-01-21,58.6241
2003-01-22,57.9147
2003-01-23,58.2694
2003-01-24,56.739
2003-01-27,55.9639
2003-01-28,56.3777
2003-01-29,56.8046
2003-01-30,55.4581
2003-01-31,56.5288
2003-02-03,56.6404
2003-02-04,56.0821
2003-02-05,55.734
2003-02-06,55.4712
2003-02-07,54.7947
2003-02-10,55.1822
2003-02-11,54.8012
2003-02-12,53.9276
2003-02-13,54.0918
2003-02-14,55.2742
2003-02-18,56.2463
2003-02-19,55.9507
2003-02-20,55.3924
2003-02-21,55.9507
2003-02-24,55.0443
2003-02-25,55.4844
2003-02-26,54.6764
2003-02-27,55.399
2003-02-28,55.7668
2003-03-03,55.2348
2003-03-04,54.3546
2003-03-05,54.8144
2003-03-06,54.3546
2003-03-07,54.729
2003-03-10,53.4153
2003-03-11,52.8898
2003-03-12,53.2445
2003-03-13,55.0837
2003-03-14,55.261
2003-03-17,57.0017
2003-03-18,57.3367
2003-03-19,57.7768
2003-03-20,57.9016
2003-03-21,59.1375
2003-03-24,57.1722
2003-03-25,57.7196
2003-03-26,57.4294
2003-03-27,57.4756
2003-03-28,57.1854
2003-03-31,55.8862
2003-04-01,56.7435
2003-04-02,58.1153
2003-04-03,57.8383
2003-04-04,58.1812
2003-04-07,58.0691
2003-04-08,58.1614
2003-04-09,57.3964
2003-04-10,57.713
2003-04-11,57.4756
2003-04-14,58.6627
2003-04-15,59.21
2003-04-16,58.201
2003-04-17,59.065
2003-04-21,59.1243
2003-04-22,60.2389
2003-04-23,60.7928
2003-04-24,60.2521
2003-04-25,59.5068
2003-04-28,60.5356
2003-04-29,60.5356
2003-04-30,60.6148
2003-05-01,60.6082
2003-05-02,61.4721
2003-05-05,61.3534
2003-05-06,61.9338
2003-05-07,61.5908
2003-05-08,60.9709
2003-05-09,61.8151
2003-05-12,62.5735
2003-05-13,62.4614
2003-05-14,62.3295
2003-05-15,62.7252
2003-05-16,62.5669
2003-05-19,61.1028
2003-05-20,60.9775
2003-05-21,61.1028
2003-05-22,61.7096
2003-05-23,61.8349
2003-05-27,62.9164
2003-05-28,63.0945
2003-05-29,62.9296
2003-05-30,63.9387
2003-06-02,64.2025
2003-06-03,64.4663
2003-06-04,65.3962
2003-06-05,65.7193
2003-06-06,65.4621
2003-06-09,64.796
2003-06-10,65.4555
2003-06-11,66.148
2003-06-12,66.3524
2003-06-13,65.66
2003-06-16,67.0449
2003-06-17,67.0449
2003-06-18,66.9856
2003-06-19,65.9633
2003-06-20,65.8177
2003-06-23,65.1426
2003-06-24,65.2088
2003-06-25,64.5535
2003-06-26,65.3941
2003-06-27,64.6396
2003-06-30,64.6197
2003-07-01,65.2154
2003-07-02,66.0361
2003-07-03,65.3544
2003-07-07,66.6517
2003-07-08,66.9495
2003-07-09,66.5723
2003-07-10,65.7251
2003-07-11,66.3472
2003-07-14,66.6716
2003-07-15,66.5259
2003-07-16,66.1354
2003-07-17,65.1956
2003-07-18,65.8641
2003-07-21,65.0499
2003-07-22,65.639
2003-07-23,65.6853
2003-07-24,65.1889
2003-07-25,66.3406
2003-07-28,66.0957
2003-07-29,65.7912
2003-07-30,65.6324
2003-07-31,65.7846
2003-08-01,65.2022
2003-08-04,65.2022
2003-08-05,63.8188
2003-08-06,64.1895
2003-08-07,64.8646
2003-08-08,65.0499
2003-08-11,65.2948
2003-08-12,65.8905
2003-08-13,65.553
2003-08-14,65.7317
2003-08-15,65.9369
2003-08-18,66.5061
2003-08-19,66.7576
2003-08-20,66.4862
2003-08-21,66.698
2003-08-22,66.0361
2003-08-25,66.142
2003-08-26,66.2612
2003-08-27,66.281
2003-08-28,66.6914
2003-08-29,67.1415
2003-09-02,68.0417
2003-09-03,68.4123
2003-09-04,68.4454
2003-09-05,68.0615
2003-09-08,68.6241
2003-09-09,68.174
2003-09-10,67.4857
2003-09-11,67.6842
2003-09-12,67.81
2003-09-15,67.5717
2003-09-16,68.5579
2003-09-17,68.4255
2003-09-18,69.233
2003-09-19,68.8809
2003-09-22,68.1367
2003-09-23,68.3959
2003-09-24,67.18
2003-09-25,66.6285
2003-09-26,66.4092
2003-09-29,67.0604
2003-09-30,66.4092
2003-10-01,67.8245
2003-10-02,68.0703
2003-10-03,68.6949
2003-10-06,69.0071
2003-10-07,69.2729
2003-10-08,69.1002
2003-10-09,69.2862
2003-10-10,69.4789
2003-10-13,69.6981
2003-10-14,69.944
2003-10-15,69.7579
2003-10-16,70.037
2003-10-17,69.2729
2003-10-20,69.7912
2003-10-21,69.6716
2003-10-22,68.7945
2003-10-23,68.6683
2003-10-24,68.8211
2003-10-27,68.8543
2003-10-28,69.7912
2003-10-29,69.8842
2003-10-30,70.0304
2003-10-31,69.9639
2003-11-03,70.4224
2003-11-04,70.2695
2003-11-05,70.3227
2003-11-06,70.6948
2003-11-07,70.1699
2003-11-10,69.8842
2003-11-11,69.8642
2003-11-12,70.6483
2003-11-13,70.6682
2003-11-14,70.0702
2003-11-17,69.7181
2003-11-18,68.9939
2003-11-19,69.5785
2003-11-20,68.954
2003-11-21,69.2397
2003-11-24,70.1566
2003-11-25,70.4224
2003-11-26,70.6748
2003-11-28,70.728
2003-12-01,71.4921
2003-12-02,71.3127
2003-12-03,71.1997
2003-12-04,71.4921
2003-12-05,70.9938
2003-12-08,71.4722
2003-12-09,70.9207
2003-12-10,70.914
2003-12-11,71.7113
2003-12-12,71.8509
2003-12-15,71.4921
2003-12-16,71.8642
2003-12-17,72.0901
2003-12-18,72.9007
2003-12-19,72.6977
2003-12-22,73.2051
2003-12-23,73.2518
2003-12-24,73.1784
2003-12-26,73.2318
2003-12-29,74.2064
2003-12-30,74.2198
2003-12-31,74.2865
2004-01-02,74.2532
2004-01-05,75.0609
2004-01-06,75.1343
2004-01-07,75.388
2004-01-08,75.6884
2004-01-09,75.0275
2004-01-12,75.5816
2004-01-13,75.141
2004-01-14,75.7685
2004-01-15,75.9554
2004-01-16,76.2558
2004-01-20,76.2358
2004-01-21,76.8366
2004-01-22,76.6364
2004-01-23,76.3894
2004-01-26,77.3507
2004-01-27,76.5562
2004-01-28,75.6817
2004-01-29,75.7552
2004-01-30,75.7552
2004-02-02,76.0823
2004-02-03,75.9554
2004-02-04,75.3346
2004-02-05,75.5549
2004-02-06,76.4027
2004-02-09,76.4227
2004-02-10,76.6697
2004-02-11,77.4842
2004-02-12,77.2038
2004-02-13,76.8567
2004-02-17,77.5509
2004-02-18,77.2105
2004-02-19,76.9234
2004-02-20,76.6898
2004-02-23,76.4962
2004-02-24,76.3627
2004-02-25,76.6831
2004-02-26,76.7298
2004-02-27,76.7832
2004-03-01,77.5442
2004-03-02,77.0903
2004-03-03,77.2305
2004-03-04,77.4308
2004-03-05,77.6911
2004-03-08,76.7432
2004-03-09,76.4361
2004-03-10,75.1544
2004-03-11,74.1797
2004-03-12,75.1544
2004-03-15,74.2331
2004-03-16,74.627
2004-03-17,75.4614
2004-03-18,75.4815
2004-03-19,74.3996
2004-03-22,73.455
2004-03-23,73.3277
2004-03-24,73.388
2004-03-25,74.3594
2004-03-26,74.3795
2004-03-29,75.4245
2004-03-30,75.6791
2004-03-31,75.7662
2004-04-01,76.2217
2004-04-02,76.7978
2004-04-05,77.2199
2004-04-06,76.972
2004-04-07,76.7911
2004-04-08,76.617
2004-04-12,76.9184
2004-04-13,75.8399
2004-04-14,75.9605
2004-04-15,75.6724
2004-04-16,76.2552
2004-04-19,76.2552
2004-04-20,74.9757
2004-04-21,75.4781
2004-04-22,76.5366
2004-04-23,76.6103
2004-04-26,76.5031
2004-04-27,76.5701
2004-04-28,75.5786
2004-04-29,74.9154
2004-04-30,74.3326
2004-05-03,75.1298
2004-05-04,75.0695
2004-05-05,75.5518
2004-05-06,74.902
2004-05-07,73.6627
2004-05-10,72.9057
2004-05-11,73.522
2004-05-12,73.9909
2004-05-13,73.6828
2004-05-14,73.7163
2004-05-17,73.0866
2004-05-18,73.455
2004-05-19,73.2004
2004-05-20,73.4349
2004-05-21,73.5622
2004-05-24,73.8704
2004-05-25,74.9288
2004-05-26,75.1901
2004-05-27,75.6121
2004-05-28,75.6054
2004-06-01,75.5049
2004-06-02,75.7863
2004-06-03,75.0896
2004-06-04,75.6858
2004-06-07,76.838
2004-06-08,76.9452
2004-06-09,76.2284
2004-06-10,76.6036
2004-06-14,75.8466
2004-06-15,76.3825
2004-06-16,76.3691
2004-06-17,76.2552
2004-06-18,76.3991
2004-06-21,76.11
2004-06-22,76.4932
2004-06-23,77.1521
2004-06-24,76.9101
2004-06-25,76.5403
2004-06-28,76.2781
2004-06-29,76.5941
2004-06-30,77.0042
2004-07-01,75.9352
2004-07-02,75.8948
2004-07-06,75.2292
2004-07-07,75.4511
2004-07-08,74.9132
2004-07-09,75.1216
2004-07-12,75.1552
2004-07-13,75.209
2004-07-14,74.9804
2004-07-15,74.4963
2004-07-16,74.4358
2004-07-19,74.1198
2004-07-20,75.0611
2004-07-21,73.6761
2004-07-22,73.8778
2004-07-23,73.2592
2004-07-26,73.118
2004-07-27,73.8038
2004-07-28,74.0257
2004-07-29,74.3417
2004-07-30,74.5232
2004-08-02,74.6779
2004-08-03,74.0997
2004-08-04,74.0929
2004-08-05,72.8827
2004-08-06,71.8406
2004-08-09,71.9414
2004-08-10,72.8693
2004-08-11,72.7213
2004-08-12,71.928
2004-08-13,72.0692
2004-08-16,72.8155
2004-08-17,73.2256
2004-08-18,73.9786
2004-08-19,73.7635
2004-08-20,74.2812
2004-08-23,74.0929
2004-08-24,74.1938
2004-08-25,74.698
2004-08-26,74.698
2004-08-27,74.9334
2004-08-30,74.3148
2004-08-31,74.7048
2004-09-01,74.846
2004-09-02,75.6931
2004-09-03,75.3838
2004-09-07,75.8814
2004-09-08,75.6931
2004-09-09,75.6259
2004-09-10,76.0159
2004-09-13,76.2646
2004-09-14,76.4193
2004-09-15,75.841
2004-09-16,76.0696
2004-09-17,76.393
2004-09-20,75.9339
2004-09-21,76.2648
2004-09-22,75.3128
2004-09-23,74.9077
2004-09-24,75.252
2004-09-27,74.7727
2004-09-28,75.1305
2004-09-29,75.5086
2004-09-30,75.4546
2004-10-01,76.7306
2004-10-04,76.8589
2004-10-05,76.8994
2004-10-06,77.3855
2004-10-07,76.5956
2004-10-08,75.9609
2004-10-11,76.2715
2004-10-12,75.9744
2004-10-13,75.306
2004-10-14,74.6984
2004-10-15,75.117
2004-10-18,75.4006
2004-10-19,74.7659
2004-10-20,74.6174
2004-10-21,75.1035
2004-10-22,74.2596
2004-10-25,74.1718
2004-10-26,75.306
2004-10-27,76.2107
2004-10-28,76.4403
2004-10-29,76.4268
2004-11-01,76.6361
2004-11-02,76.6631
2004-11-03,77.6286
2004-11-04,78.6885
2004-11-05,79.1814
2004-11-08,79.0666
2004-11-09,78.9113
2004-11-10,78.9721
2004-11-11,79.573
2004-11-12,80.2009
2004-11-15,80.3979
2004-11-16,79.8223
2004-11-17,80.2964
2004-11-18,80.4047
2004-11-19,79.5109
2004-11-22,79.8901
2004-11-23,80.012
2004-11-24,80.2016
2004-11-26,80.1406
2004-11-29,79.7749
2004-11-30,79.8291
2004-12-01,80.7365
2004-12-02,80.8042
2004-12-03,80.75
2004-12-06,80.723
2004-12-07,79.9713
2004-12-08,80.4386
2004-12-09,80.723
2004-12-10,80.8042
2004-12-13,81.5084
2004-12-14,81.7929
2004-12-15,81.8538
2004-12-16,81.8064
2004-12-17,81.2608
2004-12-20,81.2812
2004-12-21,81.9071
2004-12-22,82.1044
2004-12-23,82.1656
2004-12-27,81.9955
2004-12-28,82.4446
2004-12-29,82.567
2004-12-30,82.4105
2004-12-31,82.2337
2005-01-03,81.8459
2005-01-04,80.8457
2005-01-05,80.2879
2005-01-06,80.6961
2005-01-07,80.5804
2005-01-10,80.9614
2005-01-11,80.4035
2005-01-12,80.6689
2005-01-13,80.0225
2005-01-14,80.4443
2005-01-18,81.2812
2005-01-19,80.4307
2005-01-20,79.9409
2005-01-21,79.451
2005-01-24,79.2946
2005-01-25,79.5191
2005-01-26,79.7572
2005-01-27,79.8933
2005-01-28,79.8933
2005-01-31,80.3899
2005-02-01,80.9002
2005-02-02,81.1451
2005-02-03,81.0362
2005-02-04,81.7982
2005-02-07,81.6894
2005-02-08,81.7846
2005-02-09,81.1723
2005-02-10,81.4649
2005-02-11,82.1656
2005-02-14,82.1044
2005-02-15,82.4105
2005-02-16,82.465
2005-02-17,81.7982
2005-02-18,81.9071
2005-02-22,80.6893
2005-02-23,81.2676
2005-02-24,81.805
2005-02-25,82.6146
2005-02-28,82.0704
2005-03-01,82.4786
2005-03-02,82.4378
2005-03-03,82.4718
2005-03-04,83.4991
2005-03-07,83.5399
2005-03-08,83.227
2005-03-09,82.3017
2005-03-10,82.4854
2005-03-11,81.9071
2005-03-14,82.4173
2005-03-15,81.737
2005-03-16,81.043
2005-03-17,81.2063
2005-03-18,80.9652
2005-03-21,80.6647
2005-03-22,79.8451
2005-03-23,79.9134
2005-03-24,80.009
2005-03-28,80.1251
2005-03-29,79.5924
2005-03-30,80.7193
2005-03-31,80.5691
2005-04-01,80.2071
2005-04-04,80.3437
2005-04-05,80.7262
2005-04-06,81.0062
2005-04-07,81.4433
2005-04-08,80.5964
2005-04-11,80.6579
2005-04-12,81.0745
2005-04-13,80.1183
2005-04-14,79.0733
2005-04-15,77.9668
2005-04-18,78.2058
2005-04-19,78.8274
2005-04-20,77.7277
2005-04-21,79.2372
2005-04-22,78.9367
2005-04-25,79.4557
2005-04-26,78.6839
2005-04-27,78.9913
2005-04-28,78.0009
2005-04-29,79.0596
2005-05-02,79.5036
2005-05-03,79.6402
2005-05-04,80.2549
2005-05-05,80.2276
2005-05-06,79.9748
2005-05-09,80.4734
2005-05-10,79.6402
2005-05-11,80.0773
2005-05-12,79.1962
2005-05-13,79.0391
2005-05-16,79.7768
2005-05-17,80.3095
2005-05-18,81.136
2005-05-19,81.4775
2005-05-20,81.3614
2005-05-23,81.8122
2005-05-24,81.6209
2005-05-25,81.5595
2005-05-26,81.9966
2005-05-27,82.1332
2005-05-31,81.6073
2005-06-01,82.3039
2005-06-02,82.4815
2005-06-03,82.0649
2005-06-06,81.9898
2005-06-07,82.0512
2005-06-08,81.901
2005-06-09,82.2903
2005-06-10,82.099
2005-06-13,82.3586
2005-06-14,82.5498
2005-06-15,82.7069
2005-06-16,82.9187
2005-06-17,83.2259
2005-06-20,83.2533
2005-06-21,83.3013
2005-06-22,83.3699
2005-06-23,82.1972
2005-06-24,81.5937
2005-06-27,81.7103
2005-06-28,82.3961
2005-06-29,82.1766
2005-06-30,81.7309
2005-07-01,81.9709
2005-07-05,82.6293
2005-07-06,81.9366
2005-07-07,82.2589
2005-07-08,83.1985
2005-07-11,83.6236
2005-07-12,83.8431
2005-07-13,83.9597
2005-07-14,84.2888
2005-07-15,84.2408
2005-07-18,83.9048
2005-07-19,84.3643
2005-07-20,84.6523
2005-07-21,84.1585
2005-07-22,84.7209
2005-07-25,84.4809
2005-07-26,84.5837
2005-07-27,84.8923
2005-07-28,85.4272
2005-07-29,84.858
2005-08-01,84.7963
2005-08-02,85.3038
2005-08-03,85.5301
2005-08-04,84.8443
2005-08-05,84.2683
2005-08-08,84.1105
2005-08-09,84.618
2005-08-10,84.5769
2005-08-11,84.9129
2005-08-12,84.3917
2005-08-15,84.9129
2005-08-16,83.8088
2005-08-17,83.8019
2005-08-18,83.7951
2005-08-19,83.9871
2005-08-22,83.9871
2005-08-23,83.8294
2005-08-24,83.0819
2005-08-25,83.3836
2005-08-26,82.8144
2005-08-29,83.4522
2005-08-30,83.0133
2005-08-31,84.0625
2005-09-01,84.0008
2005-09-02,83.8499
2005-09-06,84.8306
2005-09-07,84.9746
2005-09-08,84.6935
2005-09-09,85.4478
2005-09-12,85.2764
2005-09-13,84.8032
2005-09-14,84.4946
2005-09-15,84.4534
2005-09-16,85.054
2005-09-19,84.7716
2005-09-20,84.0554
2005-09-21,83.2702
2005-09-22,83.5664
2005-09-23,83.6353
2005-09-26,83.7317
2005-09-27,83.711
2005-09-28,83.7937
2005-09-29,84.4755
2005-09-30,84.7372
2005-10-03,84.4341
2005-10-04,83.4837
2005-10-05,82.3887
2005-10-06,82.0926
2005-10-07,82.3749
2005-10-10,81.6794
2005-10-11,81.5623
2005-10-12,80.9218
2005-10-13,80.8736
2005-10-14,81.7276
2005-10-17,82.0306
2005-10-18,81.1422
2005-10-19,82.492
2005-10-20,81.0389
2005-10-21,81.3557
2005-10-24,82.616
2005-10-25,82.4507
2005-10-26,82.2097
2005-10-27,81.335
2005-10-28,82.5058
2005-10-31,82.7331
2005-11-01,82.981
2005-11-02,83.8488
2005-11-03,84.2069
2005-11-04,84.0967
2005-11-07,84.1793
2005-11-08,84.1793
2005-11-09,84.2895
2005-11-10,84.9438
2005-11-11,85.233
2005-11-14,85.1848
2005-11-15,84.8749
2005-11-16,85.0471
2005-11-17,85.8391
2005-11-18,86.1765
2005-11-21,86.6104
2005-11-22,86.9823
2005-11-23,87.4851
2005-11-25,87.5539
2005-11-28,86.9341
2005-11-29,86.8377
2005-11-30,86.3694
2005-12-01,87.2509
2005-12-02,87.3611
2005-12-05,87.1752
2005-12-06,87.3404
2005-12-07,86.8308
2005-12-08,86.7757
2005-12-09,87.003
2005-12-12,87.0856
2005-12-13,87.6779
2005-12-14,88.0223
2005-12-15,87.7674
2005-12-16,87.485
2005-12-19,87.0349
2005-12-20,87.118
2005-12-21,87.2565
2005-12-22,87.7134
2005-12-23,87.7619
2005-12-27,86.8688
2005-12-28,87.0626
2005-12-29,86.6749
2005-12-30,86.2041
2006-01-03,87.7204
2006-01-04,88.1358
2006-01-05,88.1912
2006-01-06,88.925
2006-01-09,89.1535
2006-01-10,89.2435
2006-01-11,89.5274
2006-01-12,89.1743
2006-01-13,89.0912
2006-01-17,88.8489
2006-01-18,88.4958
2006-01-19,88.835
2006-01-20,87.2149
2006-01-23,87.5265
2006-01-24,87.6165
2006-01-25,87.6927
2006-01-26,88.1773
2006-01-27,88.9943
2006-01-30,88.925
2006-01-31,88.2742
2006-02-01,88.8904
2006-02-02,87.8588
2006-02-03,87.4226
2006-02-06,87.6511
2006-02-07,86.8757
2006-02-08,87.665
2006-02-09,87.5196
2006-02-10,87.6788
2006-02-13,87.5196
2006-02-14,88.4473
2006-02-15,88.7589
2006-02-16,89.4235
2006-02-17,89.1812
2006-02-21,88.9597
2006-02-22,89.4997
2006-02-23,89.3681
2006-02-24,89.5966
2006-02-27,89.6312
2006-02-28,88.7796
2006-03-01,89.5689
2006-03-02,89.562
2006-03-03,89.1466
2006-03-06,88.7381
2006-03-07,88.5996
2006-03-08,88.7866
2006-03-09,88.1912
2006-03-10,89.0289
2006-03-13,89.1951
2006-03-14,90.1297
2006-03-15,90.5313
2006-03-16,90.7182
2006-03-17,90.794
2006-03-20,90.648
2006-03-21,90.078
2006-03-22,90.6272
2006-03-23,90.4395
2006-03-24,90.509
2006-03-27,90.3769
2006-03-28,89.8208
2006-03-29,90.3839
2006-03-30,90.224
2006-03-31,90.2449
2006-04-03,90.1753
2006-04-04,90.7523
2006-04-05,91.0651
2006-04-06,90.9678
2006-04-07,90.0433
2006-04-10,90.1823
2006-04-11,89.4177
2006-04-12,89.5845
2006-04-13,89.4663
2006-04-17,89.4316
2006-04-18,90.8496
2006-04-19,91.0234
2006-04-20,91.1485
2006-04-21,91.1624
2006-04-24,90.9956
2006-04-25,90.6202
2006-04-26,90.6411
2006-04-27,91.079
2006-04-28,91.3848
2006-05-01,90.6411
2006-05-02,91.3223
2006-05-03,90.9817
2006-05-04,91.3084
2006-05-05,92.1147
2006-05-08,92.0035
2006-05-09,92.1842
2006-05-10,92.1355
2006-05-11,91.0234
2006-05-12,89.8347
2006-05-15,90.0155
2006-05-16,89.8834
2006-05-17,88.1735
2006-05-18,87.7286
2006-05-19,88.3472
2006-05-22,87.673
2006-05-23,87.0057
2006-05-24,87.7008
2006-05-25,88.7851
2006-05-26,89.237
2006-05-30,87.6521
2006-05-31,88.6322
2006-06-01,89.4802
2006-06-02,89.6679
2006-06-05,88.3611
2006-06-06,88.1457
2006-06-07,87.4853
2006-06-08,87.4088
2006-06-09,87.1308
2006-06-12,86.1855
2006-06-13,85.1845
2006-06-14,85.8449
2006-06-15,87.666
2006-06-16,87.0272
2006-06-19,86.343
2006-06-20,86.6362
2006-06-21,87.2785
2006-06-22,86.8946
2006-06-23,86.8806
2006-06-26,87.2646
2006-06-27,86.5106
2006-06-28,87.097
2006-06-29,88.8564
2006-06-30,88.8285
2006-07-03,89.2264
2006-07-05,88.7168
2006-07-06,88.9751
2006-07-07,88.3956
2006-07-10,88.5632
2006-07-11,88.9542
2006-07-12,88.0046
2006-07-13,86.5734
2006-07-14,86.2383
2006-07-17,86.1126
2006-07-18,86.5524
2006-07-19,87.7533
2006-07-20,87.1529
2006-07-21,86.5385
2006-07-24,88.1164
2006-07-25,88.4305
2006-07-26,88.5492
2006-07-27,88.4654
2006-07-28,89.3521
2006-07-31,89.2614
2006-08-01,88.8215
2006-08-02,89.4219
2006-08-03,89.6593
2006-08-04,89.5057
2006-08-07,89.3312
2006-08-08,88.9542
2006-08-09,88.6539
2006-08-10,88.9262
2006-08-11,88.6749
2006-08-14,88.7447
2006-08-15,89.8059
2006-08-16,90.6158
2006-08-17,90.7834
2006-08-18,91.2442
2006-08-21,90.8532
2006-08-22,90.8462
2006-08-23,90.5949
2006-08-24,90.5181
2006-08-25,90.6298
2006-08-28,91.0626
2006-08-29,91.1674
2006-08-30,91.2232
2006-08-31,91.2093
2006-09-01,91.7538
2006-09-05,91.9284
2006-09-06,91.1185
2006-09-07,90.6996
2006-09-08,90.9579
2006-09-11,91.0487
2006-09-12,91.9423
2006-09-13,92.3124
2006-09-14,92.3194
2006-09-15,92.536
2006-09-18,92.6623
2006-09-19,92.4309
2006-09-20,92.9217
2006-09-21,92.4729
2006-09-22,92.1924
2006-09-25,92.9007
2006-09-26,93.6721
2006-09-27,93.7842
2006-09-28,93.7492
2006-09-29,93.6721
2006-10-02,93.3214
2006-10-03,93.5178
2006-10-04,94.6117
2006-10-05,94.794
2006-10-06,94.6748
2006-10-09,94.7309
2006-10-10,94.8572
2006-10-11,94.745
2006-10-12,95.5654
2006-10-13,95.8108
2006-10-16,95.9581
2006-10-17,95.6566
2006-10-18,95.7828
2006-10-19,95.9371
2006-10-20,95.9581
2006-10-23,96.3999
2006-10-24,96.6874
2006-10-25,97.017
2006-10-26,97.3185
2006-10-27,96.7084
2006-10-30,96.6383
2006-10-31,96.6243
2006-11-01,95.9721
2006-11-02,95.916
2006-11-03,95.7477
2006-11-06,96.8276
2006-11-07,97.1993
2006-11-08,97.4097
2006-11-09,96.8978
2006-11-10,96.9398
2006-11-13,97.1783
2006-11-14,97.9076
2006-11-15,98.1881
2006-11-16,98.4405
2006-11-17,98.4686
2006-11-20,98.5247
2006-11-21,98.6228
2006-11-22,98.8192
2006-11-24,98.4195
2006-11-27,97.0661
2006-11-28,97.4868
2006-11-29,98.5036
2006-11-30,98.5457
2006-12-01,98.3283
2006-12-04,99.0786
2006-12-05,99.5064
2006-12-06,99.4222
2006-12-07,98.9875
2006-12-08,99.1698
2006-12-11,99.4573
2006-12-12,99.3802
2006-12-13,99.4854
2006-12-14,100.3619
2006-12-15,100.3711
2006-12-18,100.0961
2006-12-19,100.2865
2006-12-20,100.23
2006-12-21,99.8634
2006-12-22,99.2499
2006-12-26,99.8352
2006-12-27,100.491
2006-12-28,100.2794
2006-12-29,99.8634
2007-01-03,99.6871
2007-01-04,99.8986
2007-01-05,99.1018
2007-01-08,99.5602
2007-01-09,99.4755
2007-01-10,99.807
2007-01-11,100.2441
2007-01-12,101.0057
2007-01-16,100.8083
2007-01-17,100.8506
2007-01-18,100.5121
2007-01-19,100.7095
2007-01-22,100.3993
2007-01-23,100.6954
