,Portfolio-Value-diff,Market-based-PnL,Summe Einzel-Tages-PnL,Abweichung (Portfolio vs Market),Abweichung (Portfolio vs Summe)
2021-10-29,214.5114827567304,214.51148275673486,214.51148275673484,-4.462208380573429e-12,-4.433786671143025e-12
2021-11-01,-365.69349047905416,4524.174816829744,4524.174816829744,-4889.868307308798,-4889.868307308798
2021-11-02,629.3573071999708,629.3573071999699,629.3573071999698,9.094947017729282e-13,1.0231815394945443e-12
2021-11-03,-121.10858434002148,-121.10858433993175,-121.10858433993172,-8.972733667178545e-11,-8.975575838121586e-11
2021-11-04,1035.564856351033,1035.5648563509742,1035.5648563509742,5.88897819397971e-11,5.88897819397971e-11
2021-11-05,-655.2744477223896,-655.2744477223964,-655.2744477223964,6.821210263296962e-12,6.821210263296962e-12
2021-11-08,735.2208318641351,735.2208318641192,735.2208318641192,1.5916157281026244e-11,1.5916157281026244e-11
2021-11-09,537.4529577968351,537.4529577968608,537.4529577968606,-2.5693225325085223e-11,-2.546585164964199e-11
2021-11-10,-4353.421943064488,-4353.421943064485,-4353.421943064486,-2.7284841053187847e-12,-1.8189894035458565e-12
2021-11-11,2544.385627648124,2544.3856276481365,2544.3856276481365,-1.2732925824820995e-11,-1.2732925824820995e-11
2021-11-12,682.1624428026553,682.1624428026098,682.1624428026097,4.547473508864641e-11,4.558842192636803e-11
2021-11-15,-2037.862930089992,-2037.8629300899834,-2037.8629300899834,-8.640199666842818e-12,-8.640199666842818e-12
2021-11-16,1473.6655706683232,1473.6655706683546,1473.6655706683548,-3.1377567211166024e-11,-3.1604940886609256e-11
2021-11-17,-1728.2793259176542,-1728.2793259176312,-1728.2793259176315,-2.2964741219766438e-11,-2.2737367544323206e-11
2021-11-18,-693.6475359114702,-693.6475359114868,-693.6475359114868,1.659827830735594e-11,1.659827830735594e-11
2021-11-19,-344.7198278067226,-344.71982780676814,-344.71982780676814,4.553157850750722e-11,4.553157850750722e-11
2021-11-22,-2394.756389930466,-2394.7563899304682,-2394.7563899304687,2.2737367544323206e-12,2.7284841053187847e-12
2021-11-23,-1964.0539750292955,-1964.0539750292537,-1964.0539750292535,-4.18367562815547e-11,-4.206412995699793e-11
2021-11-24,1947.4752130791603,1947.4752130791587,1947.4752130791592,1.5916157281026244e-12,1.1368683772161603e-12
2021-11-25,0.0,0.0,0.0,0.0,0.0
2021-11-26,-3223.247936910455,-3223.2479369104713,-3223.247936910471,1.6370904631912708e-11,1.5916157281026244e-11
2021-11-29,2692.4178464888246,2692.4178464888596,2692.417846488859,-3.501554601825774e-11,-3.456079866737127e-11
2021-11-30,-4298.847128397087,-4298.847128397054,-4298.847128397054,-3.2741809263825417e-11,-3.2741809263825417e-11
2021-12-01,-3465.045482774469,-3347.4480493784404,-3347.44804937844,-117.59743339602846,-117.59743339602892
2021-12-02,2753.059502665914,2753.0595026659553,2753.0595026659553,-4.1382008930668235e-11,-4.1382008930668235e-11
2021-12-03,-1626.4696923113079,-1626.4696923113274,-1626.4696923113277,1.9554136088117957e-11,1.978150976356119e-11
2021-12-06,-245.60999092101702,-245.60999092104768,-245.60999092104768,3.0667024475405924e-11,3.0667024475405924e-11
2021-12-07,5661.295422087482,5661.295422087518,5661.295422087518,-3.637978807091713e-11,-3.637978807091713e-11
2021-12-08,605.8907392170513,605.8907392170624,605.8907392170623,-1.1141310096718371e-11,-1.1027623258996755e-11
2021-12-09,-2920.6030923169747,-2920.6030923169483,-2920.6030923169483,-2.637534635141492e-11,-2.637534635141492e-11
2021-12-10,-50.31073970577563,-50.3107397058419,-50.3107397058419,6.626521553698694e-11,6.626521553698694e-11
2021-12-13,-1722.2966962386272,-1722.2966962386367,-1722.2966962386367,9.549694368615746e-12,9.549694368615746e-12
2021-12-14,-2197.2769637502206,-2197.2769637501806,-2197.276963750181,-4.001776687800884e-11,-3.956301952712238e-11
2021-12-15,2523.6640906887187,2523.664090688693,2523.664090688693,2.5920599000528455e-11,2.5920599000528455e-11
2021-12-16,-3781.104009136703,-3781.1040091366594,-3781.104009136659,-4.3655745685100555e-11,-4.411049303598702e-11
2021-12-17,293.43235974002164,293.4323597399864,293.4323597399865,3.524291969370097e-11,3.512923285597935e-11
2021-12-20,-1324.3730779949692,-1324.37307799495,-1324.37307799495,-1.9099388737231493e-11,-1.9099388737231493e-11
2021-12-21,4287.693077394069,4287.6930773940585,4287.6930773940585,1.0913936421275139e-11,1.0913936421275139e-11
2021-12-22,1825.166415527754,1825.1664155277088,1825.166415527709,4.524736141320318e-11,4.501998773775995e-11
2021-12-23,395.50477967766346,395.5047796776834,395.5047796776834,-1.9952040020143613e-11,-1.9952040020143613e-11
2021-12-24,0.0,0.0,0.0,0.0,0.0
2021-12-27,2235.266663465678,2235.2666634657185,2235.266663465718,-4.0472514228895307e-11,-4.001776687800884e-11
2021-12-28,-1757.4146834009152,-1757.4146834009657,-1757.4146834009657,5.047695594839752e-11,5.047695594839752e-11
2021-12-29,-384.4168393406435,-384.4168393405999,-384.41683934059995,-4.359890226623975e-11,-4.354205884737894e-11
2021-12-30,1079.4692992283672,1079.4692992283553,1079.4692992283553,1.1823431123048067e-11,1.1823431123048067e-11
2021-12-31,36.20911639055703,36.20911639052786,36.20911639052783,2.916777930295211e-11,2.9196201012382517e-11
2022-01-03,-1073.3744846747431,-336.74241867479395,-336.74241867479395,-736.6320659999492,-736.6320659999492
2022-01-04,-1595.983824367111,-1595.9838243671086,-1595.9838243671086,-2.5011104298755527e-12,-2.5011104298755527e-12
2022-01-05,-6251.884657483606,-6251.884657483611,-6251.884657483612,4.547473508864641e-12,5.4569682106375694e-12
2022-01-06,986.985039366089,986.9850393660471,986.9850393660471,4.1950443119276315e-11,4.1950443119276315e-11
2022-01-07,-2478.8895853006106,-2478.8895853005415,-2478.8895853005415,-6.912159733474255e-11,-6.912159733474255e-11
2022-01-10,-682.6383860993374,-682.6383860993698,-682.6383860993698,3.240074875066057e-11,3.240074875066057e-11
2022-01-11,3034.2148888287775,3034.214888828767,3034.2148888287666,1.0459189070388675e-11,1.0913936421275139e-11
2022-01-12,43.28179578151321,43.28179578152523,43.28179578152526,-1.2022383089060895e-11,-1.2050804798491299e-11
2022-01-13,-4673.157622590166,-4673.157622590164,-4673.157622590164,-2.7284841053187847e-12,-2.7284841053187847e-12
2022-01-14,-42.97638287086738,-42.976382870860675,-42.976382870860704,-6.707523425575346e-12,-6.679101716144942e-12
2022-01-17,0.0,0.0,0.0,0.0,0.0
2022-01-18,-4407.596052743815,-4407.59605274383,-4407.59605274383,1.546140993013978e-11,1.546140993013978e-11
2022-01-19,-936.9061044417613,-936.9061044417475,-936.9061044417475,-1.375610736431554e-11,-1.375610736431554e-11
2022-01-20,-1382.5622642625822,-1382.562264262559,-1382.562264262559,-2.319211489520967e-11,-2.319211489520967e-11
2022-01-21,-3807.0739019250614,-3807.07390192507,-3807.07390192507,8.640199666842818e-12,8.640199666842818e-12
2022-01-24,1450.6850530955708,1450.6850530955376,1450.6850530955376,3.319655661471188e-11,3.319655661471188e-11
2022-01-25,-4167.3495558498835,-4167.349555849863,-4167.349555849863,-2.091837814077735e-11,-2.091837814077735e-11
2022-01-26,-391.12466660293285,-391.12466660292745,-391.1246666029275,-5.4001247917767614e-12,-5.343281372915953e-12
2022-01-27,-1015.8964592738193,-1015.8964592738364,-1015.8964592738364,1.7053025658242404e-11,1.7053025658242404e-11
2022-01-28,3837.2468663248583,3837.246866324858,3837.246866324858,4.547473508864641e-13,4.547473508864641e-13
2022-01-31,4907.607247706124,4907.607247706164,4907.607247706164,-4.001776687800884e-11,-4.001776687800884e-11
2022-02-01,1676.813487140491,1957.4073050923894,1957.407305092389,-280.5938179518985,-280.593817951898
2022-02-02,700.4901547791669,700.4901547791889,700.4901547791889,-2.1941559680271894e-11,-2.1941559680271894e-11
2022-02-03,-2609.7281718445884,-2609.7281718445947,-2609.728171844594,6.366462912410498e-12,5.4569682106375694e-12
2022-02-04,1715.3558640920965,1715.3558640920994,1715.3558640920994,-2.9558577807620168e-12,-2.9558577807620168e-12
2022-02-07,-47.09736795685603,-47.09736795688114,-47.097367956881115,2.511058028176194e-11,2.5082158572331537e-11
2022-02-08,1672.186752418318,1672.186752418327,1672.1867524183272,-8.86757334228605e-12,-9.094947017729282e-12
2022-02-09,2714.4536191259685,2714.453619125978,2714.453619125977,-9.549694368615746e-12,-8.640199666842818e-12
2022-02-10,-2467.1666408821475,-2467.166640882181,-2467.166640882181,3.3651303965598345e-11,3.3651303965598345e-11
2022-02-11,-3838.1809377246827,-3838.180937724635,-3838.1809377246345,-4.774847184307873e-11,-4.8203219193965197e-11
2022-02-14,-1161.6860879699234,-1161.6860879699645,-1161.6860879699645,4.1154635255225e-11,4.1154635255225e-11
2022-02-15,2990.77582246557,2990.7758224655886,2990.7758224655886,-1.864464138634503e-11,-1.864464138634503e-11
2022-02-16,-727.6349669052579,-727.6349669052488,-727.6349669052488,-9.094947017729282e-12,-9.094947017729282e-12
2022-02-17,-3968.355440086045,-3968.3554400860507,-3968.3554400860507,5.9117155615240335e-12,5.9117155615240335e-12
2022-02-18,-1287.7709248637548,-1287.7709248637595,-1287.7709248637595,4.774847184307873e-12,4.774847184307873e-12
2022-02-21,0.0,0.0,0.0,0.0,0.0
2022-02-22,-1702.2489582181734,-1702.2489582181636,-1702.2489582181636,-9.777068044058979e-12,-9.777068044058979e-12
2022-02-23,-2130.001803844556,-2130.0018038445287,-2130.0018038445287,-2.7284841053187847e-11,-2.7284841053187847e-11
2022-02-24,1842.3151717617293,1842.3151717617093,1842.3151717617093,2.000888343900442e-11,2.000888343900442e-11
2022-02-25,3290.7083368641906,3290.708336864179,3290.7083368641784,1.1823431123048067e-11,1.2278178473934531e-11
2022-02-28,-1216.4338653211598,-1216.433865321171,-1216.4338653211712,1.1141310096718371e-11,1.1368683772161603e-11
2022-03-01,-5061.122504652129,-5799.460533139534,-5799.460533139534,738.3380284874056,738.3380284874056
2022-03-02,3009.510326661344,3009.5103266613496,3009.510326661349,-5.4569682106375694e-12,-5.002220859751105e-12
2022-03-03,-3001.3413844728493,-3001.3413844728593,-3001.3413844728593,1.000444171950221e-11,1.000444171950221e-11
2022-03-04,-3972.192585666431,-3972.1925856664166,-3972.1925856664166,-1.4551915228366852e-11,-1.4551915228366852e-11
2022-03-07,-6520.9750543782575,-6520.975054378282,-6520.975054378283,2.4556356947869062e-11,2.546585164964199e-11
2022-03-08,1040.2652202767058,1040.265220276747,1040.2652202767465,-4.1154635255225e-11,-4.069988790433854e-11
2022-03-09,4992.162529141322,4992.1625291413,4992.1625291413,2.1827872842550278e-11,2.1827872842550278e-11
2022-03-10,-788.4690296408953,-788.4690296409365,-788.4690296409366,4.1154635255225e-11,4.126832209294662e-11
2022-03-11,-2042.9876917045913,-2042.9876917045533,-2042.9876917045533,-3.7971403799019754e-11,-3.7971403799019754e-11
2022-03-14,-363.6566690448235,-363.65666904485204,-363.656669044852,2.8535396268125623e-11,2.8478552849264815e-11
2022-03-15,3604.6847498776187,3604.684749877652,3604.6847498776524,-3.319655661471188e-11,-3.3651303965598345e-11
2022-03-16,5048.223550330382,5048.223550330363,5048.223550330363,1.9099388737231493e-11,1.9099388737231493e-11
2022-03-17,1335.0243498767668,1335.0243498767688,1335.0243498767688,-2.0463630789890885e-12,-2.0463630789890885e-12
2022-03-18,2130.1819680155313,2130.1819680155286,2130.181968015529,2.7284841053187847e-12,2.2737367544323206e-12
2022-03-21,-1416.8225974103552,-1416.822597410335,-1416.8225974103352,-2.0236257114447653e-11,-2.000888343900442e-11
2022-03-22,2612.263218565058,2612.2632185650245,2612.263218565025,3.3651303965598345e-11,3.319655661471188e-11
2022-03-23,-2355.5572301829816,-2355.5572301829757,-2355.5572301829757,-5.9117155615240335e-12,-5.9117155615240335e-12
2022-03-24,2312.879463877034,2312.879463877073,2312.8794638770732,-3.865352482534945e-11,-3.9108272176235914e-11
2022-03-25,788.3926506180433,788.3926506180397,788.3926506180397,3.524291969370097e-12,3.524291969370097e-12
2022-03-28,153.26321569172433,153.26321569171319,153.26321569171313,1.1141310096718371e-11,1.1198153515579179e-11
2022-03-29,3006.8723742322472,3006.8723742322127,3006.8723742322127,3.456079866737127e-11,3.456079866737127e-11
2022-03-30,-1804.2995805308165,-1804.2995805307871,-1804.2995805307871,-2.9331204132176936e-11,-2.9331204132176936e-11
2022-03-31,-1088.487813842512,-1088.4878138425076,-1088.4878138425079,-4.320099833421409e-12,-4.092726157978177e-12
2022-04-01,1043.979901681334,365.3433501785438,365.3433501785442,678.6365515027902,678.6365515027899
2022-04-04,958.5183682263305,958.518368226279,958.518368226279,5.150013748789206e-11,5.150013748789206e-11
2022-04-05,-2573.2211067132885,-2573.221106713254,-2573.221106713254,-3.456079866737127e-11,-3.456079866737127e-11
2022-04-06,-1990.3173410790332,-1990.317341079036,-1990.3173410790364,2.7284841053187847e-12,3.183231456205249e-12
2022-04-07,292.55140906517045,292.55140906515544,292.55140906515544,1.5006662579253316e-11,1.5006662579253316e-11
2022-04-08,-165.42393179429928,-165.42393179429374,-165.42393179429376,-5.5422333389287814e-12,-5.5138116294983774e-12
2022-04-11,-1512.1143043625925,-1512.114304362611,-1512.1143043626107,1.8417267710901797e-11,1.8189894035458565e-11
2022-04-12,293.32611247495515,293.3261124749987,293.3261124749987,-4.354205884737894e-11,-4.354205884737894e-11
2022-04-13,3269.9497229384433,3269.9497229384224,3269.9497229384224,2.091837814077735e-11,2.091837814077735e-11
2022-04-14,-768.4714984561724,-768.4714984561714,-768.4714984561714,-1.0231815394945443e-12,-1.0231815394945443e-12
2022-04-15,0.0,0.0,0.0,0.0,0.0
2022-04-18,-461.85996631579474,-461.85996631585033,-461.8599663158503,5.559286364587024e-11,5.553602022700943e-11
2022-04-19,2422.515237503161,2422.5152375031976,2422.5152375031976,-3.637978807091713e-11,-3.637978807091713e-11
2022-04-20,830.0355931325757,830.0355931325976,830.0355931325976,-2.1827872842550278e-11,-2.1827872842550278e-11
2022-04-21,-2493.190069838427,-2493.1900698384416,-2493.1900698384416,1.4551915228366852e-11,1.4551915228366852e-11
2022-04-22,-3230.8968752163346,-3230.8968752163423,-3230.8968752163423,7.73070496506989e-12,7.73070496506989e-12
2022-04-25,623.8414955226763,623.8414955226921,623.8414955226921,-1.5802470443304628e-11,-1.5802470443304628e-11
2022-04-26,-4034.5962601245847,-4034.5962601246115,-4034.5962601246115,2.6830093702301383e-11,2.6830093702301383e-11
2022-04-27,389.69645427251817,389.69645427255057,389.69645427255057,-3.240074875066057e-11,-3.240074875066057e-11
2022-04-28,2484.5939230520453,2484.5939230520344,2484.5939230520344,1.0913936421275139e-11,1.0913936421275139e-11
2022-04-29,-3570.3856001297245,-3570.3856001297354,-3570.3856001297354,1.0913936421275139e-11,1.0913936421275139e-11
2022-05-02,501.2691516864579,-4576.76221593895,-4576.76221593895,5078.031367625408,5078.031367625408
2022-05-03,450.366443754232,450.3664437542134,450.36644375421344,1.864464138634503e-11,1.858779796748422e-11
2022-05-04,3007.3795842149702,3007.3795842149825,3007.379584214982,-1.2278178473934531e-11,-1.1823431123048067e-11
2022-05-05,-5270.124746388552,-5270.1247463885475,-5270.124746388548,-4.547473508864641e-12,-3.637978807091713e-12
2022-05-06,-2103.144555810213,-2103.1445558102073,-2103.1445558102073,-5.9117155615240335e-12,-5.9117155615240335e-12
2022-05-09,-7530.9950336144975,-7530.995033614526,-7530.995033614527,2.8194335754960775e-11,2.9103830456733704e-11
2022-05-10,1243.988333770787,1243.988333770833,1243.9883337708327,-4.5929482439532876e-11,-4.5702108764089644e-11
2022-05-11,-1195.866684504159,-1195.8666845041682,-1195.8666845041682,9.322320693172514e-12,9.322320693172514e-12
2022-05-12,-1804.620311480321,-1804.620311480303,-1804.6203114803031,-1.8189894035458565e-11,-1.7962520360015333e-11
2022-05-13,4219.9528763078415,4219.952876307827,4219.952876307827,1.4551915228366852e-11,1.4551915228366852e-11
2022-05-16,-181.49865540438623,-181.49865540438893,-181.4986554043889,2.7000623958883807e-12,2.6716406864579767e-12
2022-05-17,2932.0256106226007,2932.025610622606,2932.0256106226066,-5.4569682106375694e-12,-5.9117155615240335e-12
2022-05-18,-4996.846171864381,-4996.84617186438,-4996.84617186438,-9.094947017729282e-13,-9.094947017729282e-13
2022-05-19,-463.1845200987009,-463.18452009868696,-463.1845200986869,-1.3926637620897964e-11,-1.3983481039758772e-11
2022-05-20,177.29364208082552,177.29364208077618,177.29364208077624,4.934008757118136e-11,4.928324415232055e-11
2022-05-23,1674.9064002635278,1674.9064002635541,1674.9064002635544,-2.637534635141492e-11,-2.660272002685815e-11
2022-05-24,-2734.4915662194835,-2734.4915662195094,-2734.4915662195094,2.5920599000528455e-11,2.5920599000528455e-11
2022-05-25,1859.4533728900715,1859.4533728901115,1859.4533728901113,-4.001776687800884e-11,-3.979039320256561e-11
2022-05-26,3211.6500714422873,3211.6500714422546,3211.6500714422546,3.2741809263825417e-11,3.2741809263825417e-11
2022-05-27,3270.9928796691383,3270.992879669134,3270.9928796691347,4.547473508864641e-12,3.637978807091713e-12
2022-05-30,0.0,0.0,0.0,0.0,0.0
2022-05-31,-481.3208655113267,-481.32086551133415,-481.3208655113343,7.44648787076585e-12,7.617018127348274e-12
2022-06-01,-1378.5175244842103,210.13630038338985,210.13630038338988,-1588.6538248676002,-1588.6538248676002
2022-06-02,2498.6256684688124,2498.6256684687974,2498.625668468797,1.5006662579253316e-11,1.546140993013978e-11
2022-06-03,-1798.6154796580086,-1798.6154796580224,-1798.6154796580224,1.3869794202037156e-11,1.3869794202037156e-11
2022-06-06,628.3876834713301,628.387683471316,628.387683471316,1.4097167877480388e-11,1.4097167877480388e-11
2022-06-07,2299.00330831272,2299.0033083127314,2299.003308312731,-1.1368683772161603e-11,-1.0913936421275139e-11
2022-06-08,-1398.5210361936624,-1398.5210361936192,-1398.5210361936197,-4.320099833421409e-11,-4.274625098332763e-11
2022-06-09,-4022.170911156747,-4022.17091115678,-4022.17091115678,3.319655661471188e-11,3.319655661471188e-11
2022-06-10,-2981.876775481869,-2981.8767754818573,-2981.8767754818573,-1.1823431123048067e-11,-1.1823431123048067e-11
2022-06-13,-6283.717833712653,-6283.717833712651,-6283.717833712652,-2.7284841053187847e-12,-1.8189894035458565e-12
2022-06-14,-365.8288864400529,-365.8288864400559,-365.828886440056,3.0127011996228248e-12,3.126388037344441e-12
2022-06-15,1813.0535515374213,1813.0535515373956,1813.0535515373956,2.5693225325085223e-11,2.5693225325085223e-11
2022-06-16,-4579.762158995902,-4579.762158995876,-4579.762158995875,-2.546585164964199e-11,-2.637534635141492e-11
2022-06-17,1169.6009307145869,1169.6009307145528,1169.6009307145528,3.410605131648481e-11,3.410605131648481e-11
2022-06-20,0.0,0.0,0.0,0.0,0.0
2022-06-21,2734.2415306667826,2734.241530666801,2734.241530666801,-1.8189894035458565e-11,-1.8189894035458565e-11
2022-06-22,-603.9643525341671,-603.9643525341546,-603.9643525341547,-1.2505552149377763e-11,-1.2391865311656147e-11
2022-06-23,-636.8629277073342,-636.8629277073452,-636.8629277073451,1.1027623258996755e-11,1.0913936421275139e-11
2022-06-24,3604.1427414207137,3604.1427414207046,3604.1427414207046,9.094947017729282e-12,9.094947017729282e-12
2022-06-27,119.28852761026064,119.28852761029265,119.28852761029265,-3.200284481863491e-11,-3.200284481863491e-11
2022-06-28,-1164.558252176459,-1164.5582521764884,-1164.5582521764882,2.9331204132176936e-11,2.9103830456733704e-11
2022-06-29,-336.9162333588465,-336.9162333588355,-336.9162333588354,-1.1027623258996755e-11,-1.1084466677857563e-11
2022-06-30,-1232.6696595982066,-1232.6696595982037,-1232.6696595982035,-2.9558577807620168e-12,-3.183231456205249e-12
2022-07-01,2376.985228555277,444.88406728203086,444.88406728203086,1932.1011612732461,1932.1011612732461
2022-07-04,0.0,0.0,0.0,0.0,0.0
2022-07-05,-809.4368185366038,-809.4368185366014,-809.4368185366013,-2.3874235921539366e-12,-2.5011104298755527e-12
2022-07-06,-1096.1405390229484,-1096.1405390229665,-1096.1405390229665,1.8189894035458565e-11,1.8189894035458565e-11
2022-07-07,1616.0137953164522,1616.0137953164785,1616.0137953164783,-2.637534635141492e-11,-2.6147972675971687e-11
2022-07-08,-442.22061204850615,-442.2206120485275,-442.2206120485276,2.1373125491663814e-11,2.142996891052462e-11
2022-07-11,-1555.7878957742942,-1555.787895774279,-1555.7878957742785,-1.5234036254696548e-11,-1.5688783605583012e-11
2022-07-12,-965.2727130762796,-965.2727130762863,-965.2727130762864,6.707523425575346e-12,6.821210263296962e-12
2022-07-13,135.176275081496,135.1762750815118,135.1762750815119,-1.5802470443304628e-11,-1.5916157281026244e-11
2022-07-14,-489.78236618584197,-489.78236618587056,-489.78236618587056,2.859223968698643e-11,2.859223968698643e-11
2022-07-15,1559.4340319235635,1559.4340319235769,1559.4340319235769,-1.3415046851150692e-11,-1.3415046851150692e-11
2022-07-18,9.450080970767885,9.450080970783432,9.45008097078346,-1.5546675058430992e-11,-1.5575096767861396e-11
2022-07-19,3407.0039470748015,3407.0039470747843,3407.0039470747834,1.7280399333685637e-11,1.8189894035458565e-11
2022-07-20,-16.60919638123596,-16.609196381238384,-16.60919638123844,2.4229507289419416e-12,2.4797941478027496e-12
2022-07-21,80.01329169634846,80.01329169638569,80.01329169638569,-3.723243935382925e-11,-3.723243935382925e-11
2022-07-22,-1757.395212208081,-1757.3952122080793,-1757.3952122080796,-1.5916157281026244e-12,-1.3642420526593924e-12
2022-07-25,412.2085445467237,412.20854454670797,412.208544546708,1.574562702444382e-11,1.5688783605583012e-11
2022-07-26,-1160.6167417179095,-1160.6167417179245,-1160.6167417179247,1.5006662579253316e-11,1.5234036254696548e-11
2022-07-27,2483.5112239021546,2483.511223902159,2483.511223902159,-4.547473508864641e-12,-4.547473508864641e-12
2022-07-28,2168.2105222162354,2168.2105222162204,2168.2105222162204,1.5006662579253316e-11,1.5006662579253316e-11
2022-07-29,753.5339691229019,753.5339691228999,753.5339691228996,2.0463630789890885e-12,2.2737367544323206e-12
2022-08-01,-415.1946866981598,-5287.762074377926,-5287.762074377926,4872.567387679766,4872.567387679766
2022-08-02,0.42456910021428484,0.424569100215372,0.42456910021531513,-1.0871303857129533e-12,-1.0302869668521453e-12
2022-08-03,3084.299972244873,3084.2999722448567,3084.2999722448567,1.6370904631912708e-11,1.6370904631912708e-11
2022-08-04,737.2832961158856,737.2832961159367,737.2832961159368,-5.10453901370056e-11,-5.1159076974727213e-11
2022-08-05,-352.87972519994946,-352.8797251999768,-352.87972519997686,2.7341684472048655e-11,2.7398527890909463e-11
2022-08-08,69.2100267054484,69.21002670544974,69.21002670544974,-1.3358203432289883e-12,-1.3358203432289883e-12
2022-08-09,-478.26960915946984,-478.26960915949473,-478.26960915949473,2.489741746103391e-11,2.489741746103391e-11
2022-08-10,2431.85545116711,2431.8554511671227,2431.8554511671227,-1.2732925824820995e-11,-1.2732925824820995e-11
2022-08-11,275.6471223611152,275.64712236112535,275.6471223611253,-1.0174971976084635e-11,-1.0118128557223827e-11
2022-08-12,2187.2975253189506,2187.297525318929,2187.297525318929,2.1827872842550278e-11,2.1827872842550278e-11
2022-08-15,608.8211426652852,608.8211426653187,608.8211426653187,-3.353761712787673e-11,-3.353761712787673e-11
2022-08-16,-17.459828130551614,-17.459828130598538,-17.459828130598623,4.6924242269597016e-11,4.700950739788823e-11
2022-08-17,-2150.323078641304,-2150.3230786413096,-2150.3230786413096,5.4569682106375694e-12,5.4569682106375694e-12
2022-08-18,76.80029064028349,76.80029064031517,76.80029064031514,-3.1675995160185266e-11,-3.164757345075486e-11
2022-08-19,-2894.5235145683837,-2894.5235145683937,-2894.5235145683937,1.000444171950221e-11,1.000444171950221e-11
2022-08-22,-2199.951016508334,-2199.9510165083357,-2199.9510165083357,1.8189894035458565e-12,1.8189894035458565e-12
2022-08-23,1210.881900104112,1210.8819001041245,1210.8819001041247,-1.2505552149377763e-11,-1.2732925824820995e-11
2022-08-24,1610.5191058508499,1610.5191058508267,1610.519105850827,2.319211489520967e-11,2.2964741219766438e-11
2022-08-25,2604.9802821851918,2604.980282185199,2604.980282185199,-7.275957614183426e-12,-7.275957614183426e-12
2022-08-26,-4307.311337546082,-4307.3113375460725,-4307.3113375460725,-9.094947017729282e-12,-9.094947017729282e-12
2022-08-29,-741.2835355800635,-741.2835355800637,-741.2835355800638,2.2737367544323206e-13,3.410605131648481e-13
2022-08-30,-1598.2103617105458,-1598.2103617105506,-1598.2103617105504,4.774847184307873e-12,4.547473508864641e-12
2022-08-31,-847.5157977577037,-847.5157977577024,-847.5157977577024,-1.2505552149377763e-12,-1.2505552149377763e-12
2022-09-01,-1529.4364152994385,-8946.789406248174,-8946.789406248174,7417.352990948735,7417.352990948735
2022-09-02,-87.75109635673289,-87.75109635669946,-87.75109635669946,-3.342393029015511e-11,-3.342393029015511e-11
2022-09-05,0.0,0.0,0.0,0.0,0.0
2022-09-06,-1084.4900516220077,-1084.4900516219893,-1084.4900516219893,-1.8417267710901797e-11,-1.8417267710901797e-11
2022-09-07,2048.725307410772,2048.7253074107243,2048.7253074107243,4.774847184307873e-11,4.774847184307873e-11
2022-09-08,1669.1594220174738,1669.1594220174825,1669.159422017482,-8.640199666842818e-12,-8.185452315956354e-12
2022-09-09,2650.937591579306,2650.9375915793216,2650.9375915793216,-1.546140993013978e-11,-1.546140993013978e-11
2022-09-12,1513.828894284321,1513.8288942843092,1513.8288942843094,1.1823431123048067e-11,1.1596057447604835e-11
2022-09-13,-5238.452486043825,-5238.452486043814,-5238.452486043814,-1.0913936421275139e-11,-1.0913936421275139e-11
2022-09-14,664.3253393132181,664.3253393132302,664.3253393132303,-1.2050804798491299e-11,-1.2164491636212915e-11
2022-09-15,-833.544428574256,-833.5444285742958,-833.5444285742957,3.979039320256561e-11,3.9676706364843994e-11
2022-09-16,-2692.354106828323,-2692.354106828292,-2692.354106828292,-3.092281986027956e-11,-3.092281986027956e-11
2022-09-19,649.6656718068116,649.6656718067981,649.6656718067982,1.3528733688872308e-11,1.3415046851150692e-11
2022-09-20,-949.3798896706285,-949.3798896706363,-949.3798896706362,7.844391802791506e-12,7.73070496506989e-12
2022-09-21,-2939.6260724259337,-2939.6260724259223,-2939.626072425922,-1.1368683772161603e-11,-1.1823431123048067e-11
2022-09-22,-2042.6079452681006,-2042.6079452680967,-2042.607945268097,-3.865352482534945e-12,-3.637978807091713e-12
2022-09-23,-2413.4799417552276,-2413.4799417552276,-2413.4799417552276,0.0,0.0
2022-09-26,-853.6473713836313,-853.647371383636,-853.6473713836361,4.774847184307873e-12,4.888534022029489e-12
2022-09-27,181.95731409237487,181.95731409237757,181.95731409237757,-2.7000623958883807e-12,-2.7000623958883807e-12
2022-09-28,2625.2874271783658,2625.2874271783444,2625.2874271783444,2.1373125491663814e-11,2.1373125491663814e-11
2022-09-29,-1771.2014711009397,-1771.2014711008962,-1771.2014711008962,-4.3428372009657323e-11,-4.3428372009657323e-11
2022-09-30,-910.9900076287013,-910.9900076287333,-910.9900076287332,3.205968823749572e-11,3.1946001399774104e-11
2022-10-03,2508.2309532827057,549.1668905004949,549.1668905004949,1959.0640627822108,1959.0640627822108
2022-10-04,5026.656225780302,5026.656225780265,5026.656225780265,3.637978807091713e-11,3.637978807091713e-11
2022-10-05,678.736755004531,678.7367550045751,678.7367550045751,-4.411049303598702e-11,-4.411049303598702e-11
2022-10-06,-1074.1923920817208,-1074.1923920817571,-1074.1923920817571,3.637978807091713e-11,3.637978807091713e-11
2022-10-07,-3409.657792216778,-3409.657792216785,-3409.6577922167844,6.821210263296962e-12,6.366462912410498e-12
2022-10-10,-1524.8780217391322,-1524.8780217391002,-1524.8780217391,-3.205968823749572e-11,-3.228706191293895e-11
